within 0,within 1,between,acc
0.5159474350911569,0.6255227266909761,0.5926336259849868,49.65277777777778
0.5541182102946399,0.589567911924054,0.5805850878091355,50.520833333333336
0.5184865276701057,0.62180578980607,0.5762574958840536,53.703703703703695
0.5466708986690028,0.6004594270678185,0.5912300587715569,55.38194444444444
0.5686323149158498,0.5831311624941714,0.6061873166659422,55.416666666666664
0.5440495184322113,0.6061191440400395,0.5849668874672187,55.78703703703704
0.5899175864221183,0.6135804372353137,0.5928606007632866,56.15079365079365
0.5873404452693559,0.6145097078802519,0.5947861912507837,56.032986111111114
0.5877345310699703,0.635457091048327,0.6324194608916174,56.63580246913581
0.575791426698638,0.6105783006034823,0.6045179973727675,56.736111111111114
0.5351812351103253,0.6186929457934145,0.6166866083401968,56.59722222222222
0.5631943860170683,0.6280563391009528,0.6183961872278126,57.40740740740739
0.5954275832484507,0.6357336101439132,0.620307347707558,58.01282051282052
0.5117225022082665,0.638310166394583,0.625343874384745,59.02777777777779
0.5389360258761455,0.6023347267955579,0.6374114443751633,59.44444444444444
0.5924129782138418,0.6436818645383013,0.6411487559503078,59.85243055555556
0.5205299528686987,0.6188333470086176,0.664840207669762,60.86601307189542
0.5590806444438559,0.6274967427982544,0.6488542907260798,61.786265432098766
0.5499164409177492,0.6152082115723808,0.6677362618082734,62.664473684210535
0.5419745827502297,0.6219656340842197,0.6754567393483764,63.645833333333336
0.5920928717438522,0.6105686304807827,0.6783806407409387,64.40145502645503
0.5260495878168301,0.6271969703767016,0.6924247934716565,65.21464646464648
0.4922100330617066,0.5900002474174955,0.7214625420570069,66.28925120772948
0.4948323938113554,0.613891848798493,0.7206127562971562,67.08622685185186
0.5079304706971065,0.6013176994360226,0.7316407006065053,68.0
0.5254070666020845,0.5831118507929156,0.7423017076605141,68.84348290598291
0.4706102356636603,0.587465747444987,0.7725689769547087,69.67592592592592
0.48510616923627214,0.5694862469395316,0.7697555646854739,70.44890873015873
0.49240226988081226,0.5770740905779483,0.7904806663417179,71.27634099616859
0.46618383941819336,0.5598010656447632,0.7977190752417315,71.92129629629629
0.46968539950213045,0.5488655389066821,0.814255749919885,72.62544802867382
0.4473364295809766,0.5843396249467723,0.8026254933509345,73.31814236111111
0.39534470153629264,0.5173063387775853,0.8542173830656522,74.05303030303031
0.4318470469369304,0.5409642233046564,0.8413653023452015,74.64256535947713
0.3844287334114622,0.5213818615818172,0.8706559180950831,75.24801587301587
0.37071563150475284,0.5403438199945529,0.8598604970440682,75.85841049382717
0.36205051723613524,0.49876802160479833,0.8786125216913336,76.4451951951952
0.3698868381926233,0.5154932720356126,0.872446258338938,77.00109649122808
0.34096302535534906,0.4781779735735643,0.8939327122080056,77.55519943019942
0.31852276351517933,0.48096830613347763,0.9074188927891151,78.09895833333333
0.32228210038467164,0.47151108340229175,0.9111377028531571,78.61619241192413
0.28530056981160296,0.44980845690118376,0.9225786157781326,79.1170634920635
0.28571237368621527,0.4578519376475024,0.9277752747137347,79.58656330749355
0.2862556514853358,0.4492426913863925,0.9155149397006677,80.0268308080808
0.30348843857523533,0.41302139934213744,0.930741922391723,80.46296296296296
0.2423044713513458,0.45582002301365837,0.9365616381115429,80.87258454106279
0.2714216474422255,0.45253203150555216,0.9311322579131824,81.26477541371159
0.2590825802526482,0.4180222801890102,0.9298728431237484,81.6189236111111
0.25255316702109964,0.38694212899007013,0.9467105008650477,81.96570294784581
0.20919658080650316,0.4213033311841061,0.9414238897517634,82.3125
0.24582381438546097,0.4267430692691152,0.9437465346921885,82.65931372549021
0.19584655879429266,0.4096158159957288,0.9535526942219623,82.99278846153847
0.198148031437841,0.4209145315470798,0.9508095531389748,83.31367924528301
0.1827226190217808,0.41440467834853223,0.9524171986009495,83.61625514403292
0.17639407567562615,0.41022067700933385,0.956640059800048,83.90782828282829
0.17868886002704565,0.39615509888931144,0.9538246480256475,84.1889880952381
0.18375939656099685,0.42961468708845546,0.949922669953041,84.45419103313841
0.14544909419775942,0.3905582135954177,0.9560837812292541,84.72222222222223
0.1636415370486119,0.4220805702490371,0.9480464406051815,84.98116760828626
0.1776032748067104,0.36139321802981317,0.9611776531101002,85.2314814814815
0.14674567894376986,0.37016161690765,0.9634140478215433,85.47358834244079
0.15087016649140633,0.37501121722582986,0.9667011091923627,85.7078853046595
0.10946056799225132,0.41408582377261616,0.9610277498073414,85.93474426807761
0.13309629719186847,0.3844092183538004,0.9672549028884618,86.15451388888889
0.1306479035526954,0.36902781392357814,0.9723735309159296,86.36752136752138
0.09587466408041552,0.37584992389912786,0.9733566046025454,86.57407407407408
0.10460927677869979,0.4082731711052906,0.9584165646638156,86.76927860696517
0.09843711645769743,0.37656857031599056,0.9729537791420394,86.96384803921569
0.12651358801883744,0.3574056567531312,0.9729957516636871,87.15277777777777
