within 0,within 1,between
0.6897721828486341,0.6895506052793519,0.6927989154825932
0.6198185139710823,0.6533716999202522,0.6330295073457
0.5744041098034082,0.63172630410351,0.6132947796987666
0.571466544475375,0.5931485571314327,0.5811996933034401
0.5491660297570755,0.560791117139456,0.5628914383805279
0.5136466912886579,0.5737035946176836,0.5481401713103489
0.5274696722466825,0.6002131850457055,0.5634387534666458
0.5555759490951522,0.5705055661922841,0.5580531819397364
0.5234678291274661,0.5947854250292718,0.5694629593033924
0.5675833213754893,0.5819164994112126,0.5797796930128277
0.5844320450970423,0.5770547733157512,0.5863423708484743
0.524447875380847,0.6092190896937134,0.5703759649869062
0.533243370233383,0.6055405605084203,0.5857349905981387
0.5346060292825463,0.5714558522651169,0.5776184716861543
0.5448150733308376,0.6148139922134516,0.593322180054074
0.5894683182873861,0.6171552514330708,0.5988516690220934
0.5277933247838251,0.5992013091408823,0.5704983880229639
0.5504952051194867,0.5910967504331485,0.5787892588225282
0.573922759037897,0.5785333348018438,0.5891682998976412
0.5417865673632362,0.5663454999580684,0.592621253891288
0.527239119718626,0.6355449185818723,0.5913048683138039
0.5675822629508824,0.623081006711222,0.6134254243068883
0.5686813660562606,0.6040610330698831,0.5931788831879988
0.5411387706148354,0.5969959367697278,0.5679528628710494
0.5043159391195838,0.6130890056219824,0.5786103973144803
0.5604792874555764,0.5935360927904387,0.5740762902907566
0.5538096343792108,0.6011431981058173,0.5841795000607397
0.5878444872191335,0.5868707119508279,0.5955309537525212
0.5209811012460345,0.607463888579041,0.5756456189499086
0.5626210151849032,0.6076661517620602,0.6065278313841851
0.5773487789831366,0.5916760609920435,0.585190971794244
0.5681591240131845,0.6015035156242332,0.6023993095515521
0.6079645493546191,0.5821319104276655,0.5897718122552565
0.5316202555689122,0.6079276068984492,0.5916429773393586
0.5442988757803642,0.5803332146652466,0.5929571943749763
0.5544050186792888,0.5735207275311984,0.5715165032681269
0.5413873502958103,0.56882636654472,0.5968825864238841
0.580896083876399,0.5876205464563822,0.5688505438395661
0.5580015648129675,0.6064841561809878,0.5937781246383796
0.5700445911213201,0.5887242712538959,0.5743472134421755
0.5532320697684123,0.5829762570136057,0.5870184046465301
0.575799112461981,0.6056850843845472,0.5928707797781998
0.556758284208065,0.5841637815184902,0.5705941036784415
0.5257505738261777,0.5941695726425016,0.5798294477894188
0.5649921043258926,0.5974726754828209,0.594449529435789
0.5447477105703175,0.6048349393424961,0.5696259206099968
0.6178147218820246,0.6036150637867922,0.6164272991151569
0.5579624835663699,0.5978618553521138,0.5897254432457656
0.5476718132370183,0.6127460961719007,0.5822581989385996
0.5838849752024596,0.5952835999275885,0.5948306872940424
0.5975172546157081,0.5939078256133921,0.5960553307154984
0.6014084607999391,0.6069555007390117,0.6113743364132951
0.578980347549892,0.5759246085609395,0.5830330789349336
0.5633086592322718,0.6142417773312397,0.587929991837913
0.5418466133904718,0.5965349169788774,0.6032495912527668
0.5251378523996058,0.5967218368428332,0.5880454501740728
0.5951982737359649,0.6248962562773012,0.6061232035115262
0.589756769857409,0.623426875491966,0.6054586675758122
0.5635290616154081,0.5836238060975313,0.5859757616892208
0.6133156716811827,0.6014549160209853,0.5902786824599641
0.560035303719004,0.5938642796534059,0.5745061714353503
0.5839377672491507,0.5650963107966613,0.5860074319586143
0.5576762943235254,0.6208193842381254,0.5916914569595414
0.5648173725885934,0.6189767595742701,0.589170542841514
0.5712765552918982,0.6035004637116475,0.5957539193331066
0.5769287475621084,0.5862196889732869,0.5805483215018907
0.5333422524356716,0.5911001459352391,0.5694323602720877
0.5554651749456513,0.6039605797850611,0.5857416194329057
0.5642239386444822,0.5850832010640868,0.5816384523379742
0.5677155794866473,0.5788344531727063,0.5842317761244249
0.6075647303650116,0.6207191816839686,0.6160182123522435
0.5974141174974834,0.5862831107465701,0.6055870834507607
0.5604752597208357,0.5778194226809921,0.5697667190791335
0.582789677386176,0.5968297773793321,0.5992281178283377
0.5389703243684164,0.6018498723465253,0.5823833448179396
0.5897944844453744,0.5697270124633592,0.5590704810958131
0.5176832868871926,0.5966827736241003,0.5591729738075716
0.5943677273027692,0.6098093035225209,0.5889240327420769
0.5364133423089634,0.5780201891768106,0.5707597470340481
0.5589472976831918,0.6093307363217795,0.5783244684541003
0.5891918313736546,0.5808177300804015,0.603103047900817
0.5803310650671568,0.5873607482078598,0.5898287551456318
0.5916332894952635,0.5781012667488757,0.5847523565736478
0.5763264649159189,0.5902421950467626,0.5845249891015658
0.6059315163818522,0.5876625675914038,0.5918052335631688
0.5143323972947933,0.6014340375098164,0.5724075897958911
0.533028327941918,0.5966162995787596,0.5843989825928182
0.5928842663415342,0.5485567915727654,0.5761033488047917
0.5252630849270831,0.6153970694576487,0.5787542693390986
0.5339142472039304,0.6159536089915029,0.5913036892899968
0.5621183336919601,0.5919011148216544,0.5782904506671162
0.5639358998209245,0.590445712900058,0.5789873341486498
0.5700846562474269,0.5917897663275048,0.5778786688194403
0.5769439069539969,0.5691461624011527,0.5813513514340163
0.5651839947679685,0.586733341126492,0.5766562864357384
0.5258582223627287,0.6016716815001176,0.5682219178720458
0.5825346557911597,0.6036539942146022,0.5811453441109568
0.4658548816946101,0.6001031514520693,0.5456890521871471
0.5223072796763867,0.5458307462678702,0.5399305861270461
0.5742452597168599,0.564008405030894,0.5762090321122969
