within 0,within 1,between
3.092873845100403,2.897725721763374,2.990539639546321
2.671806462227352,2.410346176889208,2.662642530978672
3.0914169065413937,2.9807278157183617,2.991473281837978
2.0088720758756002,1.9905777469925259,1.994822225968043
3.312441459526565,3.526951076244486,3.464375307746962
2.6216970912871824,1.8851560320585006,2.3143094365950674
0.9745843334151019,1.7995524178032114,1.437363180855812
1.5885666719367426,1.8105833626562549,1.6925487073604017
2.5379451759277827,2.7844557812604953,2.715302831360272
3.7658302983626943,3.6346182727012315,3.6902532448322316
2.292773937409924,2.3182429937702236,2.4967303746839655
1.9594332711449984,1.351388794853088,1.6886072495404412
1.0623515248298645,0.413009702197967,0.7592642968520522
2.1139021627486696,2.315581972006137,2.2425226171811423
0.13793103448275862,0.2218487394957983,0.1809427134509157
1.6951531714970065,1.319219841111091,1.5297772279009223
0.13333333333333333,0.0,0.06666666666666667
1.1457829250158897,1.1242886778952061,1.1270221649431715
0.30542878540613316,0.5303030303030303,0.4392356730393068
2.4651445014502413,2.017390059702324,2.266637177994058
1.3607720211819485,1.7311596388151163,1.6161323989833798
0.7398600049557225,0.35080645161290325,0.551255157450214
0.13333333333333333,0.23320575236424193,0.1792435559571958
0.49261083743842365,0.7865546218487395,0.6482758620689655
0.9599953541810485,0.3315508021390374,0.6872260416255278
