within 0,within 1,between
0.6737661194670331,0.6938268382564868,0.6924316387564416
0.6618768999530446,0.6540659088980068,0.6527018610920224
0.6184164124773815,0.6388886893245702,0.626900568662677
0.6329234201768794,0.6623269049973132,0.6299839672827641
0.6276069234066469,0.540777927648057,0.5920606421469341
0.6121649034351744,0.5860734406224155,0.5912265649276378
0.544819416565894,0.5971599697262387,0.5525473135096642
0.546346097480091,0.6024690478028788,0.5585367271846735
0.5690770833266083,0.6587960369383487,0.6097942713490089
0.6509686234451476,0.5536577192628208,0.5980816320972699
0.6309923180618652,0.5303449476581245,0.5843287858545926
0.6152063905425206,0.5727363529596462,0.5824901230794023
0.5665831148923773,0.5470933928747069,0.543962398691111
0.41338430441386415,0.6550767865431096,0.5962710213208906
0.5026857293210923,0.6436753132535765,0.6024795335160888
0.5661954106047774,0.6493896775684513,0.6153109119262635
0.5303007915122983,0.5834124401389134,0.5517299954870752
0.535873360399689,0.5663854126818478,0.541311386178421
0.6603578233696294,0.5231753411200387,0.6573979286244139
0.5678332843563774,0.6334634772568409,0.6291479835532671
0.4328505888426056,0.6257800415934374,0.550958329338755
0.5988020620658062,0.6506510460184831,0.6172062361612916
0.5420547079589022,0.6432243383729436,0.6155706351894575
0.5514028460866857,0.5675375175515288,0.5495546337799169
0.5644818143337034,0.6465853684892257,0.6127377023025616
0.5517810535384342,0.5972298596722957,0.5576171418732357
0.6025555102758438,0.6031784820157329,0.5897488892702053
0.4616751462207035,0.5770713030973351,0.5479092775892543
0.5446619847021833,0.5539388637574126,0.5479081343556385
0.5758466095453603,0.6238880687608168,0.5956950676941594
0.6098518267140857,0.6361459725063897,0.6334394880442643
0.6056979367154695,0.6105318963527679,0.5991724842173212
0.62785371700967,0.6279653965675441,0.626978664775631
0.4633162783724921,0.6556820970110815,0.6333683337157994
0.663555975501927,0.5852261979094766,0.624359459505013
0.5797131798257503,0.5256666054527852,0.5409386646185144
0.5666023762109141,0.6447350849264435,0.6142265142151611
0.5471863084960551,0.6471767800805324,0.6035134570417451
0.38236064669631775,0.6524087897406015,0.6038253720119303
0.5524361182825113,0.5303587790855783,0.5203421855212974
0.4764091205004043,0.6427845454232378,0.6501364866410204
0.641747369164089,0.6351714752590618,0.6402891254719905
0.6292005115045378,0.5928058859380875,0.5987155164263048
0.42425126022814463,0.6490473407243068,0.6015829529114853
0.6163744711982352,0.6586064779583145,0.6409341030224573
0.6300801201982217,0.6193875304249289,0.5957887059203275
0.620852388275255,0.6169750993438688,0.5933389951005954
0.5417466044511037,0.6377784043185587,0.590459814778744
0.6199943126179278,0.6452757466662055,0.6184536877863138
0.6128946507840858,0.6209786903734008,0.6061220283339185
0.6669487695997725,0.6387536078965401,0.6535226480983611
0.6780117070199648,0.5308012018955889,0.6422355698330291
0.6507987978868186,0.6355665890344729,0.6264738072823093
0.5842993700377692,0.6207073453895666,0.5797978662590068
0.6094462988011184,0.6493999369661597,0.6370814717758227
0.555811836434982,0.5780400561586796,0.5429547554799186
0.5730672245693021,0.6307135295982544,0.591525226968178
0.5695929093286395,0.6460079097266619,0.5954931035230402
0.640714033372895,0.5354457159391042,0.5740870051077864
0.6098813525871835,0.5782341837907344,0.5674622834397717
0.6501140132300801,0.6038457123209643,0.6017159728540314
0.5973620557427755,0.662600113508793,0.6300653079863985
0.48520476929843426,0.5641854302426637,0.5377004748730645
0.6226653673757727,0.6780699524859631,0.6580914468542194
0.587280521799173,0.6566677426806453,0.6303461298482337
0.6301847635879225,0.6343878314364702,0.6046693665874829
0.5979081859127453,0.5669165472500026,0.5529790773699825
0.5713745140276112,0.5353689011235058,0.5447818225042688
0.45931434229645246,0.616447567501815,0.5412964830382193
0.5455952653463817,0.5519159496492265,0.5317864303632329
0.5979262748866209,0.5790725485156358,0.5854148836573586
0.6978423447658618,0.5431690168950487,0.6590545199373189
0.6180819665081799,0.6791624646944304,0.6448587888880866
0.6274723154318054,0.5857797148792694,0.5930217073700987
0.4587423963915734,0.6635115623186507,0.6528908049432086
0.6136373266673241,0.6141729530992738,0.5886781438921205
0.36078961031109263,0.6056536476765024,0.546651086548324
0.6497131173614583,0.6452686935970253,0.6180750760878067
0.6433999298712592,0.6301691581055031,0.6267726640124613
0.6042746642779093,0.6815984008212884,0.64748424793288
0.6462288532966103,0.5767262751686868,0.6481303988941132
0.6005292420306212,0.5834982202583703,0.5722995667172308
0.5626389689874859,0.635428900547749,0.5848962306103911
0.6368106273490758,0.6204919597623624,0.636730573516266
0.6754848745961984,0.4583030893939876,0.6320031691999997
0.43036820493884137,0.6408172164670057,0.5993006871515552
0.3230713669742857,0.6467814249580429,0.5800967387064399
0.5792983231420805,0.5560346786444496,0.5617916086570375
0.5007517152993153,0.6158988702361687,0.5517392636563461
0.5656194093171507,0.6511858601743976,0.6160401868401095
0.6251345828521806,0.5498706693652124,0.5669447626345433
0.5581645736930393,0.6108785231219052,0.56498615388825
0.6249572901785025,0.5989754501109322,0.6349476998886809
0.5782057327260963,0.6068036787539393,0.5679450873063788
0.6052746470059045,0.6369491183939271,0.6132807291342843
0.6183274621745416,0.5767546752622972,0.5831037464085966
0.5408261456272819,0.6423774148293194,0.5953120660657684
0.4779357429331121,0.610130456804532,0.5541028059106546
0.4938813753855916,0.6386905068106818,0.5964323299473174
0.5955248274379871,0.5518853306417274,0.5469158345099819
