within 0,within 1,between,acc size,acc freq
7.963735055923462,8.486695047219595,13.583016831427813,70.68452380952381,88.98809523809524
5.051998151673211,10.096795376110453,13.283763802569846,70.80078125,89.16015625
9.254448992865425,6.61729020205411,13.565688927968344,70.91346153846153,89.27884615384616
7.460868708292643,9.607954835190492,13.220040171754126,71.07007575757575,89.44128787878788
6.250384679207435,8.979437404208714,13.776277895957705,71.26865671641791,89.59888059701493
7.143250612417857,8.381537485122681,13.871049232780933,71.50735294117646,89.75183823529412
7.983100205376035,8.566852573086233,13.551115021051144,71.69384057971014,89.90036231884058
8.11414490805732,6.773583831367912,13.999234506062098,71.91964285714286,90.04464285714286
6.838687209522023,6.984551688602992,14.30341376510321,72.1830985915493,90.18485915492958
7.182056436351702,6.8813521364233,14.288064290606787,72.265625,90.32118055555556
7.631485529740652,7.60638108253479,13.930826710537076,72.47431506849315,90.45376712328768
7.2573100476483114,7.063751886179159,14.209543156245399,72.76182432432432,90.58277027027027
7.214701387617323,7.287416866847447,14.158144621621995,72.875,90.70833333333333
6.193212490815383,8.816547006194355,13.831111884792806,73.02631578947368,90.83059210526316
7.812957168404573,5.799975196083824,14.281151563402206,73.25487012987013,90.94967532467533
6.911719573723091,8.232245959487615,13.972728157800342,73.3173076923077,91.06570512820512
6.7118518375215075,7.555963084978216,14.236365078944786,73.49683544303798,91.17879746835443
4.757068777084351,9.659634061706015,13.639440020647916,73.6328125,91.25
8.957091540621038,6.50179583292741,13.719207443206416,73.88117283950618,91.35802469135803
5.468660944110745,7.949916027729808,14.293983701675657,74.08536585365853,91.46341463414635
7.027769907315572,6.434972625970841,14.424860693514347,74.24698795180723,91.56626506024097
7.883226540158777,7.031572114853632,14.022666781556373,74.47916666666667,91.66666666666667
7.088423160945668,7.293301268986293,14.166797391106101,74.66911764705883,91.76470588235294
7.759032246334101,7.464740223936982,13.977809451875233,74.81831395348837,91.86046511627907
5.320728983634558,6.678807688038251,14.741533148143938,74.89224137931035,91.95402298850574
6.509792808224173,6.703472123827253,14.495346996830959,75.0,92.04545454545455
8.094456712823165,5.037783245245616,14.339471622308094,75.21067415730337,92.13483146067416
6.999461968739827,7.0772412101427715,14.273621998727322,75.48611111111111,92.22222222222223
5.862288264127878,9.13092325165955,13.823377578364692,75.58379120879121,92.3076923076923
2.410033180978563,8.810996080373789,14.304761015285145,75.64538043478261,92.3913043478261
6.473219589960007,7.0597721338272095,14.342729777915805,75.84005376344086,92.47311827956989
6.010128764545216,6.062211393174671,14.752262683943206,75.96409574468085,92.55319148936171
7.967293139507896,4.950180559447317,14.408695967992147,76.08552631578948,92.63157894736842
4.791155634345589,7.519848125432831,14.595063073294503,76.20442708333333,92.70833333333333
4.193491411209107,8.948861570069283,14.04293527169661,76.19201030927834,92.78350515463917
6.785350755850474,6.190977843602498,14.546619653701782,76.21173469387755,92.85714285714286
7.768722552305077,4.390400990461692,14.519989144946882,76.32575757575758,92.92929292929293
6.46018885864931,5.757954315912156,14.64233013975854,76.4375,93.0
