within 0,within 1,between,acc
10.193651779618843,10.826489621117002,10.547579877906376,65.625
10.215641716548374,10.606042887776944,11.0931001179324,93.75
9.947854550751122,10.284149837629748,11.664033929387609,96.875
7.744926839039244,9.857795346284114,12.44858112194268,100.0
6.803561627727816,8.859811226526896,13.502167379154878,100.0
5.419445348784254,7.6352875885843225,14.334727724197462,100.0
5.298077415867498,4.741090220966559,15.048330220989152,100.0
5.10361145280145,3.0685604382783938,15.306447921691833,100.0
3.591651087935253,4.691531561540835,15.317784373711282,100.0
4.808913482989055,2.648475490808487,15.401051307091347,100.0
2.832328308486577,3.519953748744021,15.609434628416716,100.0
3.2339285950812084,2.6028340998150052,15.651936509306468,100.0
2.6329842005457196,1.845331570143422,15.798077968377916,100.0
2.7131710682596477,2.104208534987515,15.77777775223293,100.0
3.153323551160343,1.8916864127379198,15.740325330240042,100.0
