within 0,within 1,between,acc
0.5013561796278513,0.5388595701034109,0.49977133010683106,53.125
0.4980140891103517,0.618840130566455,0.5626374757812157,50.0
0.6477683439011593,0.6491934602800148,0.6296567167691325,54.166666666666664
0.5073784218491082,0.6452145338870394,0.6500006334022864,54.6875
0.639046292903063,0.49623546881376057,0.5896081255899815,54.375
0.5184494102825684,0.6359479058179117,0.6722774212143622,55.729166666666664
0.6206393499343124,0.5945852552335161,0.6296640321559857,57.589285714285715
0.535518113201992,0.614334726506578,0.604920631113313,60.546875
0.5534475749158966,0.6059219017830294,0.6203477489132424,61.458333333333336
0.6169318742546136,0.49128397223022247,0.6506072078450498,62.8125
0.6122368036924551,0.6239863153469438,0.6793102058763907,64.48863636363636
0.5859421707227145,0.56274603145545,0.7159660544379481,65.88541666666667
0.5015167894414048,0.6124548708590177,0.6468657320291396,67.3076923076923
0.5968599234308515,0.5838148952598738,0.6692391299806973,68.08035714285714
0.48018639379491407,0.5432749274613646,0.750575079551254,70.0
0.5590572097768997,0.5871816419829161,0.7118461645954866,71.6796875
0.4823742354946101,0.5318041437793346,0.8332462708496,73.16176470588235
0.5391933283969468,0.561675040992898,0.7827072735360291,73.95833333333333
0.46912649575791326,0.48809329874731683,0.8360963062619299,75.16447368421052
0.4114710997506889,0.5166943833614007,0.8314469106555945,76.40625
0.46547294586722615,0.4451009805959005,0.8745443051617766,77.5297619047619
0.3777460613937089,0.47046154401706236,0.8571992253862543,78.125
0.40583482066936355,0.42066709803683416,0.8939286806317065,79.07608695652173
0.3516448633028911,0.48530902148656596,0.8718544160385916,79.81770833333333
0.2662696078419685,0.4691609629119436,0.8842532801193101,80.625
0.29028923662154227,0.47748882632726936,0.8791874573028234,81.3701923076923
0.18897950387263035,0.4800109490995703,0.8720060861672946,82.06018518518519
0.2840267260346496,0.260925551255544,0.9574982431722195,82.70089285714286
0.20308325216174125,0.4395183935451011,0.9260234619632541,83.29741379310344
0.18370619448986683,0.3291776065830312,0.9651309657862103,83.85416666666667
0.19218762345563353,0.29264393547079065,0.9704796970310667,84.375
0.0930613915125529,0.34690285781398417,0.9583520898641638,84.86328125
0.1749388050963307,0.30336993321394307,0.9764391886599969,85.3219696969697
0.09471042629550486,0.26589059645221347,0.9775336003501555,85.75367647058823
0.028415195869676994,0.4242961930797288,0.9331589538998714,86.16071428571429
0.04844499780581547,0.40824478231806155,0.9601547531390179,86.54513888888889
0.028118270329940014,0.39364968312152643,0.950395305958133,86.90878378378379
0.09052824520925332,0.2934913801459166,0.9876293523364029,87.2532894736842
0.07501236247081383,0.2806449853456937,0.9832945135026773,87.5801282051282
0.06241330406168005,0.38971888597786813,0.977349787040126,87.890625
0.029567537399438713,0.33918503908255293,0.9774963747695732,88.1859756097561
0.07964885736766615,0.23787181756713174,0.9768002736400717,88.4672619047619
0.013801710291223212,0.3694644027383499,0.9737607156162229,88.73546511627907
0.029803677955094504,0.2938636152517228,0.9910877632970753,88.99147727272727
0.02516433596611023,0.382974114661154,0.9695808400415684,89.23611111111111
0.032002769264520385,0.35459049881159604,0.9853592789275302,89.47010869565217
0.00949143315409566,0.3325975107796052,0.9909054030714821,89.69414893617021
0.014325507940390171,0.3930059492326619,0.9764714391288957,89.90885416666667
0.017518613073560927,0.29233148546664267,0.9926268595584531,90.11479591836735
0.022407076756159463,0.3236819436773658,0.9945195523583692,90.3125
0.01984662761290868,0.3265714559083184,0.9885675352836074,90.50245098039215
0.03843744985418382,0.34169475660546794,0.9954654962221983,90.68509615384616
0.008900503678755327,0.40858177017597924,0.9868795727888071,90.86084905660377
0.005559259111231024,0.32003002486058646,0.9915450947376079,91.0300925925926
0.0171619894749978,0.33528834198202406,0.9903439794009661,91.19318181818181
0.010185872028076571,0.23671524881661593,0.997429265143334,91.35044642857143
0.07262257631722983,0.2915399067931705,0.9759768935836539,91.50219298245614
0.01029757559299469,0.34061186810334526,0.9925298649849736,91.64870689655173
0.0036484120470104795,0.41972951540037207,0.986917339926409,91.79025423728814
0.012566057840983073,0.35867369059911547,0.9938112638271644,91.92708333333333
0.010075125185882343,0.31278960704803466,0.9958365294224196,92.05942622950819
0.010207071190788633,0.3619867911124054,0.9935633930680399,92.1875
0.010890602286345039,0.25765431287524465,0.9971798580369818,92.31150793650794
0.009855451492162852,0.34438135143783355,0.9940106679129826,92.431640625
0.01380466944292972,0.253077049146999,0.9960353441235383,92.54807692307692
0.0036945957126039448,0.37292828642224013,0.9896802759027499,92.66098484848484
0.008325444516681489,0.3702486744698356,0.9919418060870764,92.7705223880597
0.009026792996069965,0.25523970765726905,0.9985705100016515,92.87683823529412
0.008039730590778393,0.3133038150913575,0.9940481459768762,92.98007246376811
0.006257581798469319,0.295230887333552,0.9942731393018943,93.08035714285714
0.011112316946188609,0.252123012393713,0.9984874910009012,93.17781690140845
0.013895741105079651,0.3342760674655437,0.9920111891873802,93.27256944444444
0.006799988519577753,0.27903485106413856,0.9942525187157883,93.36472602739725
0.00858824135182978,0.2860632552917487,0.9930490919072846,93.45439189189189
0.004106840400984793,0.3622356472831023,0.9942117026146359,93.54166666666667
0.011082421330844654,0.285075991494315,0.9961902904100961,93.62664473684211
0.00995915115269181,0.3259069258040124,0.9968996918314443,93.70941558441558
0.007866711275918143,0.2556668421363129,0.9972372657334085,93.7900641025641
0.023117757411230178,0.2697696880860762,0.9972891668367516,93.86867088607595
0.007768568893273671,0.30170304073641696,0.9930987107318572,93.9453125
0.0059510072072347,0.33357254877599357,0.9942516249240195,94.02006172839506
0.007160339469001407,0.31864692226928826,0.9961369777705484,94.09298780487805
0.005469029148419698,0.30212812100847564,0.996949209103974,94.16415662650603
0.006613203070380471,0.3717302434930676,0.9898834912453215,94.23363095238095
0.009786004324754079,0.32551566883921623,0.9926832699999864,94.30147058823529
0.006178029874960581,0.2906277048091094,0.9930200999152277,94.36773255813954
0.009469291353537366,0.3274225916836288,0.9964556473393699,94.43247126436782
0.004601866334349245,0.3290894591535618,0.9968099290738807,94.49573863636364
0.004869432160348603,0.33884428943458356,0.994663470271189,94.55758426966293
0.010648342129451777,0.2931452011996573,0.996825141183705,94.61805555555556
0.007277422859555199,0.3219947246834636,0.9977787720450364,94.6771978021978
0.005670020213493934,0.34743789617532217,0.9928023790970807,94.7350543478261
0.008672459920247396,0.3002307495723168,0.997051917492424,94.79166666666667
0.008610375722249349,0.27470236271619797,0.9954808892767635,94.84707446808511
0.008953383301987368,0.2609074980020523,0.9964191027967061,94.90131578947368
0.006862891855693999,0.3457781679051764,0.996699636514142,94.95442708333333
0.004963211305848845,0.2887529405503491,0.9967344935270491,95.00644329896907
0.009041305871037712,0.24270317818109804,0.9979463198065742,95.05739795918367
0.003551977150367968,0.34122834527178814,0.9953296813226189,95.10732323232324
0.025007647016774052,0.20122059931357703,0.9969989880482547,95.15625
