within 0,within 1,between
11.267857604026794,10.99634896116218,11.430185103783241
11.25716456270766,10.804186930630934,11.165533698773851
11.061973793275895,10.644445532199109,10.882915525259277
11.000124459157044,10.034351067109542,10.719120255404828
10.757675537608918,9.73556137715698,10.408665706477468
9.946424222761586,9.68136489617102,9.765428014048616
10.593642059833773,10.9125284999609,10.727691325359046
10.48522310597556,9.710652089308178,10.113019404430238
9.13606024008839,10.055219753328803,9.571485121379345
9.086201941210126,9.490531445495666,9.19074620200055
10.628596905739077,9.787931764318097,10.265558632323518
9.933373806483386,10.03931345488574,9.977161203896081
9.075310097658697,6.779075452103012,8.171332073679157
9.76410750112226,7.441565433460655,8.866534350554614
10.33011774562047,9.263767842588754,9.82040158825762
