within 0,within 1,between,acc
10.696449527128495,10.61077986092403,10.599036203178706,64.0625
10.795244917376287,10.81321592169437,10.863834673750635,61.71875
10.763380148140667,10.368966034280152,11.22778236736805,63.020833333333336
10.064743793421778,10.602152400263279,11.033542094511144,67.578125
10.119151081689974,10.432301683388209,11.525927425821411,67.1875
9.847884708169907,10.0904670329321,11.929017710070761,93.75
8.741160632769267,9.793842778032126,12.431102613302377,96.09375
9.619190096139192,9.20509863782812,11.918241666005299,95.3125
7.12324309868343,8.538490455381332,13.57768404355613,96.484375
6.510177489031445,7.8284438289621825,13.990806354455584,96.875
5.881697092106734,8.293211544127692,13.989355408956134,100.0
4.955570306316499,7.402916944839737,14.411829268827466,100.0
5.7940990802569265,6.139917641878128,14.679675060174404,100.0
4.602625292890212,6.158368375794641,14.854600167861713,100.0
4.0491482447552425,6.840460523059874,14.710153787599864,100.0
3.7549674288979893,6.661118017585944,14.848942474290437,100.0
3.570067864475828,6.1466288312788935,15.027743904471746,100.0
3.5792845143353875,5.779639085956004,15.112050330405141,100.0
3.1445055653178504,5.652350442119376,15.10952332568547,100.0
2.890176688471148,6.15234092171445,15.042538470420203,100.0
2.8452631713997603,6.766480840720214,14.872998035228527,100.0
3.266313029847808,4.76178424278895,15.367959334544647,100.0
3.095103149772972,6.309235364650235,14.922121692146607,100.0
2.8079196262760324,4.867264428162223,15.349743181613865,100.0
2.9737445051150937,5.302837609523727,15.266726723872125,100.0
2.93973395973444,5.809132625499079,15.133068658411503,100.0
2.6531954492841447,5.547430485236545,15.217804314937498,100.0
3.1820064892844546,5.559735779409055,15.147678192645785,100.0
3.119300684919863,4.83828079572288,15.354047380934013,100.0
3.1693739232319986,5.285732548264251,15.224594148000081,100.0
3.025744894184106,5.397570719116035,15.192814055611105,100.0
3.1148651518518964,5.240417305439237,15.254663014222706,100.0
3.0183357895997465,5.959527075479901,15.097027444650257,100.0
3.7216351320435694,5.066885466928835,15.2195464631578,100.0
2.800360190457311,5.571996096402657,15.198349474451225,100.0
2.9519659262831492,5.595449211696784,15.141188463041393,100.0
3.3647909162425194,5.310122186620834,15.178565982762228,100.0
3.490716436245778,5.6233586025373885,15.152139131013337,100.0
3.4896693988279863,5.241663263177359,15.207700299610723,100.0
3.0413226229803905,5.047474535117074,15.354129692864797,100.0
3.070667956067228,5.514872581351037,15.182994155322804,100.0
3.388527049495651,5.251637824919828,15.215090304881603,100.0
3.086485719168058,5.0454064404422585,15.332339191716438,100.0
2.850490236223625,5.695180195319552,15.084942352595588,100.0
3.630691957903338,5.224166566150481,15.22905156323621,100.0
2.968397796154022,5.7382537349822025,15.156578063964844,100.0
3.2576729429344975,5.425243290922334,15.192115207202733,100.0
3.2811944673041338,5.221535634818335,15.231825327755782,100.0
3.089113969090341,5.361066658229114,15.183872313592948,100.0
3.1406324241164563,4.75408932964007,15.360669714120718,100.0
3.183245559853892,5.476926945870923,15.164062335155904,100.0
2.678137256006889,5.986518342154366,15.02252964715065,100.0
3.050311782908055,4.941432810358463,15.337594859302044,100.0
3.2656155226722596,4.618903797770304,15.411422756929246,100.0
3.2368673550982434,5.183647546568528,15.254236037155678,100.0
3.04590108029304,4.7063079750345596,15.414406156167388,100.0
3.3870314834498556,4.862243948311641,15.305138699761752,100.0
2.821477150388539,5.812508214221281,15.104270639090702,100.0
3.1751096475995584,5.548962289985569,15.150671762578627,100.0
2.853004886292306,5.3417363265465045,15.244204066781437,100.0
2.949397350030561,5.6958418127990535,15.069314098916948,100.0
2.5587316704067318,5.3439001267956145,15.258307983681837,100.0
3.431193242880223,4.474080871068514,15.41395188343187,100.0
3.0533119098794077,4.91245726640186,15.375247224234045,100.0
2.883703585328727,5.541567426168618,15.167221056181809,100.0
2.950383262659507,6.069651138782501,15.015203407832555,100.0
3.377851570313889,4.335445195711576,15.432557711234459,100.0
2.875513926674338,4.922250611441476,15.384895815168107,100.0
2.5581198725750838,5.500782941636585,15.223010437829155,100.0
3.211197783566323,4.963966235151432,15.290659305027553,100.0
3.0112922491900846,5.523953366279602,15.122240321027919,100.0
2.694904270992484,4.951098880984566,15.30562946547045,100.0
3.1824517119111437,5.092568774889874,15.287218939407364,100.0
3.2322770558922933,4.899840320073642,15.354207351622794,100.0
2.4874313388551985,5.2903213092259,15.27514103668664,100.0
